,CreditScore,Age,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Tenure_4-6,Tenure_7-10,Balance_150k+,Balance_Até 100k,Balance_Zerada,NumOfProducts_NumProd2+
7871,0.676,36,1,1,95393.43,0,0,0,0,0,0,0,1,0,0
7872,0.639,46,1,1,133995.59,0,1,0,0,0,1,0,0,0,1
7873,0.782,36,0,1,108003.38,0,0,0,1,1,0,0,1,0,1
7874,0.641,32,1,1,99154.86,0,1,0,1,1,0,0,0,0,0
7875,0.697,38,1,0,49503.5,0,0,0,0,0,0,1,0,0,0
7876,0.623,45,1,0,196533.72,1,0,0,1,0,0,0,0,1,0
7877,0.494,41,1,0,188426.13,1,0,1,0,0,0,0,1,0,1
7878,0.731,38,1,0,171340.68,1,0,0,0,0,1,0,0,0,1
7879,0.657,44,1,0,79071.89,0,0,0,1,1,0,0,1,0,0
7880,0.744,38,0,0,20940.76,0,0,0,0,0,1,0,0,1,1
7881,0.774,46,1,1,34774.26,0,0,1,1,0,1,0,0,1,1
7882,0.85,45,0,0,6865.41,1,1,0,0,0,0,0,0,0,0
7883,0.551,45,1,1,51143.43,0,0,0,0,1,0,0,0,1,1
7884,0.638,36,0,0,47031.4,1,0,0,1,1,0,1,0,0,0
7885,0.792,42,1,0,47160.01,0,0,0,0,0,0,0,1,0,1
7886,0.666,36,0,1,158666.99,0,0,0,0,0,1,0,0,1,0
7887,0.716,30,0,0,65464.66,0,1,0,0,0,0,1,0,0,1
7888,0.594,31,1,0,78255.86,0,0,0,0,0,0,0,1,0,0
7889,0.6,57,1,1,103548.25,0,1,0,1,0,1,0,0,0,1
7890,0.565,49,1,1,89609.26,0,0,0,1,0,1,0,0,1,1
7891,0.678,48,0,1,193476.04,0,1,0,1,0,0,0,0,0,1
7892,0.648,31,1,1,5199.02,0,0,1,0,1,0,0,0,1,1
7893,0.642,40,1,0,52827.51,0,0,0,1,0,1,0,0,0,0
7894,0.706,67,1,1,86507.88,1,1,0,1,0,0,0,0,0,1
7895,0.668,43,1,1,100423.88,0,0,1,1,0,1,0,0,0,0
7896,0.635,41,1,0,175611.5,0,0,1,1,0,0,0,0,1,1
7897,0.603,30,1,1,19282.85,0,0,1,1,1,0,0,0,0,1
7898,0.635,72,0,1,27448.33,0,0,0,0,1,0,0,1,0,0
7899,0.642,40,1,0,183963.34,0,0,0,0,0,1,0,0,1,1
7900,0.785,54,1,0,45113.92,1,0,1,0,0,0,0,0,1,1
7901,0.628,28,1,0,110776.01,0,1,0,0,0,0,1,0,0,1
7902,0.499,38,0,1,183042.2,0,0,0,0,0,1,0,0,1,1
7903,0.567,34,0,1,161571.79,0,0,1,1,0,1,0,0,1,1
7904,0.449,32,1,1,166692.03,0,0,1,1,0,0,1,0,0,0
7905,0.701,35,1,1,71173.64,0,0,1,1,0,1,1,0,0,1
7906,0.613,37,0,1,5353.12,0,0,1,1,0,0,1,0,0,0
7907,0.683,39,1,1,86019.48,0,1,0,0,0,0,0,1,0,1
7908,0.581,35,0,1,86383.82,0,0,0,1,1,0,0,0,1,1
7909,0.62,61,0,0,31641.52,1,0,0,1,1,0,0,0,1,0
7910,0.561,28,1,1,70548.96,0,0,1,1,1,0,0,0,0,0
7911,0.558,26,1,1,24411.02,0,1,0,1,0,0,0,0,0,1
7912,0.642,35,0,1,122254.86,0,0,0,1,0,0,0,0,0,0
7913,0.805,24,1,0,186035.72,0,1,0,1,1,0,0,0,0,1
7914,0.687,35,0,1,73133.82,0,0,0,1,0,1,0,0,1,1
7915,0.695,56,1,0,187734.49,1,0,1,1,0,0,0,0,1,1
7916,0.562,33,1,0,111590.35,0,0,0,1,1,0,0,0,1,1
7917,0.613,38,0,0,15859.95,0,1,0,1,0,1,0,0,0,1
7918,0.589,37,1,0,61324.87,0,0,0,1,1,0,0,0,1,0
7919,0.593,31,1,1,176868.89,0,0,1,1,0,1,0,0,0,0
7920,0.714,34,0,1,98896.06,0,0,0,1,1,0,0,0,0,0
7921,0.588,35,1,1,108739.15,0,0,1,0,0,1,0,0,1,1
7922,0.679,39,1,0,12266.06,0,0,1,1,1,0,0,0,1,1
7923,0.73,38,1,1,163317.5,0,0,1,1,1,0,0,0,0,0
7924,0.833,47,1,1,182247.77,0,0,0,1,0,0,0,0,1,1
7925,0.586,33,1,1,168261.4,0,0,1,0,0,1,0,0,1,1
7926,0.567,54,1,0,158590.66,1,0,1,0,1,0,0,1,0,1
7927,0.637,30,1,0,102566.46,1,1,0,1,0,0,0,0,0,0
7928,0.711,38,1,0,141827.83,0,0,0,1,1,0,0,0,0,0
7929,0.828,30,0,0,161671.15,0,0,0,1,1,0,0,1,0,1
7930,0.5,38,0,0,192013.23,0,0,1,1,0,1,0,0,1,1
7931,0.807,47,0,0,127875.1,0,0,0,1,0,0,0,1,0,0
7932,0.85,40,1,0,60811.56,0,0,0,1,0,1,0,0,0,0
7933,0.782,70,0,1,131177.22,0,0,0,0,0,1,0,1,0,0
7934,0.629,31,1,1,130862.11,0,0,1,1,1,0,0,0,0,0
7935,0.582,33,0,1,72970.93,0,0,1,1,1,0,0,0,1,1
7936,0.468,22,1,0,28123.99,0,0,0,1,0,0,0,0,1,1
7937,0.67,36,1,0,140754.19,1,0,0,1,0,0,0,0,1,0
7938,0.805,39,0,0,166650.32,0,0,0,1,0,0,0,0,1,0
7939,0.72,26,1,0,45507.24,0,0,0,1,0,1,0,1,0,1
7940,0.781,29,0,0,112202.64,0,0,1,0,1,0,0,1,0,0
7941,0.592,33,1,1,37140.2,0,1,0,1,0,0,1,0,0,0
7942,0.542,42,1,1,178256.58,1,0,0,0,0,0,0,0,1,0
7943,0.532,42,1,0,100982.93,1,0,0,1,0,0,1,0,0,0
7944,0.52,39,0,1,109626.13,1,0,0,0,0,0,0,1,0,0
7945,0.759,45,1,1,99251.24,0,0,0,0,0,1,0,0,1,1
7946,0.473,35,1,0,143345.69,0,0,0,0,1,0,0,1,0,0
7947,0.639,35,1,0,59653.03,0,0,1,0,1,0,0,0,0,1
7948,0.705,25,0,1,196864.61,0,0,0,1,0,0,0,0,0,0
7949,0.53,52,0,0,109960.4,1,0,0,1,0,0,0,0,0,0
7950,0.516,33,1,1,127256.7,0,1,0,0,0,1,0,0,0,0
7951,0.85,40,1,0,1099.95,0,0,0,0,0,0,0,0,1,1
7952,0.746,33,1,1,146192.4,0,1,0,0,0,0,0,0,0,1
7953,0.622,33,1,0,48553.77,0,1,0,1,0,0,0,1,0,1
7954,0.743,30,0,0,144407.1,0,0,0,1,0,1,0,1,0,0
7955,0.732,38,1,1,195760.53,0,1,0,1,1,0,1,0,0,0
7956,0.85,81,1,1,44827.47,0,0,0,1,1,0,0,0,1,1
7957,0.85,34,1,1,88743.99,0,1,0,0,0,0,0,0,0,1
7958,0.686,34,1,1,88837.11,0,0,0,1,1,0,0,0,0,1
7959,0.556,40,1,0,62112.7,0,0,0,0,0,1,0,0,1,1
7960,0.673,37,0,0,163563.07,0,0,0,1,1,0,0,0,1,1
7961,0.809,38,1,1,174800.31,0,0,0,0,0,0,1,0,0,1
7962,0.634,56,0,1,42429.88,1,1,0,0,0,0,0,0,0,0
7963,0.63,37,1,1,82647.65,0,0,0,1,1,0,0,0,1,1
7964,0.564,30,0,0,134175.15,0,1,0,0,0,0,0,0,0,1
7965,0.625,51,1,0,92243.94,1,0,0,0,1,0,0,0,0,1
7966,0.677,34,1,1,6175.53,0,0,1,0,1,0,0,0,1,1
7967,0.583,40,0,0,29213.63,0,0,0,1,0,1,0,0,0,0
7968,0.592,45,0,1,67214.02,0,0,1,1,0,1,0,1,0,0
7969,0.637,49,1,0,169037.84,1,1,0,1,0,0,0,0,0,0
7970,0.85,30,1,1,188809.23,0,0,0,1,1,0,0,1,0,0
7971,0.633,42,0,1,79408.17,0,0,1,1,0,1,0,0,1,0
7972,0.751,36,1,1,89222.66,0,1,0,1,1,0,0,1,0,0
7973,0.592,31,1,0,86079.67,0,1,0,1,0,1,0,0,0,0
7974,0.716,50,1,1,12944.17,1,1,0,1,0,0,0,0,0,0
7975,0.641,42,1,1,166516.84,0,1,0,1,0,0,0,0,0,1
7976,0.849,35,0,0,126419.8,0,0,0,1,1,0,0,0,0,0
7977,0.647,47,0,1,89103.05,0,0,1,1,0,1,0,1,0,0
7978,0.608,30,1,0,132973.17,0,1,0,0,0,0,0,1,0,1
7979,0.555,26,1,0,93122.41,0,0,0,0,0,1,0,0,1,1
7980,0.497,27,0,0,167522.19,0,0,1,1,0,1,0,0,0,0
7981,0.599,38,0,0,157239.6,0,1,0,1,0,1,0,1,0,0
7982,0.545,33,0,1,107429.71,0,1,0,1,0,0,0,0,0,1
7983,0.774,36,1,0,75304.09,0,0,0,0,0,1,0,0,0,0
7984,0.464,46,1,0,182944.47,0,0,0,1,1,0,1,0,0,0
7985,0.696,27,1,1,5983.7,0,1,0,0,0,0,0,1,0,1
7986,0.667,45,0,0,163655.01,0,0,1,1,0,0,0,0,1,1
7987,0.812,32,1,0,89385.92,0,0,0,1,1,0,0,0,0,1
7988,0.516,51,0,1,168773.54,0,0,0,1,0,1,0,0,0,1
7989,0.645,39,0,0,96864.36,0,0,0,1,0,1,0,0,1,1
7990,0.664,32,0,0,134455.84,0,0,1,1,1,0,0,0,0,0
7991,0.427,39,1,0,28368.37,0,0,1,0,0,1,0,0,1,1
7992,0.685,40,1,0,103898.59,0,0,0,0,0,1,0,0,1,1
7993,0.585,33,1,0,63239.65,0,0,0,0,1,0,1,0,0,0
7994,0.519,21,1,1,170138.68,1,1,0,0,0,0,1,0,0,1
7995,0.708,67,0,1,3837.08,0,0,0,0,0,0,0,0,1,1
7996,0.717,22,1,1,92977.75,0,0,0,0,1,0,0,0,0,0
7997,0.465,24,1,0,191368.37,0,1,0,1,1,0,1,0,0,0
7998,0.829,28,1,0,104889.2,1,1,0,1,0,0,0,0,0,1
7999,0.826,26,0,0,60285.3,0,0,0,1,1,0,0,0,0,0
8000,0.747,36,1,1,180693.61,0,1,0,1,0,1,0,0,0,1
8001,0.707,32,1,0,126475.79,0,0,1,1,0,1,0,0,1,1
8002,0.59,37,0,0,133535.99,0,0,1,1,0,0,0,0,1,1
8003,0.603,57,1,1,87412.24,1,0,1,1,1,0,0,0,0,1
8004,0.615,45,1,1,164886.64,0,0,0,1,1,0,0,0,1,1
8005,0.634,36,1,0,116238.39,0,0,0,0,0,0,0,1,0,0
8006,0.716,41,1,1,138051.19,0,1,0,1,0,1,0,0,0,1
8007,0.647,41,1,1,101617.64,1,0,0,1,1,0,0,0,0,0
8008,0.591,44,1,0,1985.41,0,1,0,0,0,1,0,0,0,0
8009,0.574,34,0,0,165626.6,0,0,0,1,0,0,0,0,0,0
8010,0.467,51,1,0,177784.68,1,1,0,1,0,1,0,0,0,1
8011,0.701,35,1,1,65765.22,0,0,0,0,0,0,0,0,1,1
8012,0.747,34,1,1,50759.8,0,0,0,0,0,1,0,0,1,1
8013,0.65,32,1,0,163216.48,0,0,0,1,0,0,0,1,0,0
8014,0.731,39,1,1,74850.93,0,0,1,0,0,0,0,0,0,0
8015,0.638,26,1,1,23491.09,0,1,0,0,0,0,0,0,0,1
8016,0.569,41,1,0,134272.57,0,0,1,1,0,0,0,0,1,1
8017,0.459,50,1,0,155721.15,0,1,0,1,1,0,0,0,0,0
8018,0.632,23,1,0,147230.77,1,1,0,1,0,0,0,0,0,0
8019,0.683,73,1,1,133210.44,0,0,0,0,0,1,0,0,0,1
8020,0.85,46,1,1,18986.12,0,0,0,0,0,0,1,0,0,0
8021,0.512,41,1,1,100507.81,0,0,0,0,1,0,0,0,1,0
8022,0.616,31,1,0,59346.4,1,0,0,0,0,0,0,0,0,0
8023,0.664,36,1,1,95372.64,0,0,0,1,0,0,0,0,1,1
8024,0.694,30,1,1,31805.49,0,0,0,1,0,1,0,0,0,0
8025,0.655,24,1,1,51959.82,0,0,0,1,0,1,0,0,0,0
8026,0.607,33,0,1,130824.57,0,0,0,0,0,1,0,1,0,0
8027,0.684,39,0,0,157694.76,1,0,1,1,1,0,1,0,0,1
8028,0.763,37,1,1,933.38,0,0,1,1,0,1,0,0,1,1
8029,0.671,50,0,1,2560.11,0,0,1,1,0,1,0,0,1,0
8030,0.592,38,1,1,12905.89,1,0,1,1,0,0,0,0,1,0
8031,0.666,36,1,0,176692.87,0,0,1,0,1,0,0,0,1,1
8032,0.667,34,1,1,102908.63,0,0,0,1,1,0,0,0,1,1
8033,0.85,36,0,1,41291.05,0,0,1,1,1,0,0,0,1,1
8034,0.622,42,1,0,119127.06,0,0,1,1,0,1,0,0,1,1
8035,0.577,30,0,1,126434.61,0,0,0,0,0,1,0,1,0,1
8036,0.555,21,0,0,103901.35,0,0,1,1,0,0,0,0,1,1
8037,0.547,62,1,1,85153.0,0,0,0,1,0,1,0,0,0,1
8038,0.613,50,1,0,12493.61,0,1,0,0,1,0,0,0,0,1
8039,0.672,43,1,1,167336.78,0,0,0,0,1,0,0,1,0,1
8040,0.624,36,0,1,186180.42,0,0,1,0,0,1,0,0,1,1
8041,0.698,50,1,0,88566.9,1,0,1,0,0,0,0,0,1,1
8042,0.606,37,0,0,172526.9,1,0,0,1,1,0,0,1,0,0
8043,0.72,31,0,0,137985.69,0,0,1,1,1,0,0,0,0,0
8044,0.835,23,1,0,19793.73,1,0,0,1,0,1,0,0,1,0
8045,0.771,47,1,1,107874.39,0,0,1,0,0,0,0,1,0,1
8046,0.811,47,0,0,171995.34,0,0,0,0,0,0,0,0,0,1
8047,0.734,33,1,0,61829.89,0,1,0,1,1,0,0,0,0,0
8048,0.548,33,1,1,31728.35,0,0,1,1,1,0,0,0,1,0
8049,0.652,31,0,0,155221.05,1,0,0,0,0,0,0,0,0,1
8050,0.707,33,0,0,130866.95,0,0,0,1,0,0,0,0,1,1
8051,0.605,56,1,1,62199.78,1,1,0,0,0,0,0,1,0,1
8052,0.623,34,1,0,24255.21,0,0,0,0,0,1,0,0,1,0
8053,0.686,29,1,0,64679.07,0,1,0,1,0,0,1,0,0,0
8054,0.525,47,1,0,88120.78,1,1,0,0,0,0,0,0,0,0
8055,0.657,41,1,1,66463.62,0,0,1,1,0,1,0,0,0,0
8056,0.73,33,1,0,15142.1,1,1,0,0,0,1,0,0,0,0
8057,0.816,34,1,0,102908.91,0,1,0,0,0,0,0,0,0,1
8058,0.484,50,0,0,48170.57,0,0,0,0,0,0,0,1,0,1
8059,0.728,34,1,1,11597.69,0,0,0,0,1,0,0,1,0,1
8060,0.73,39,1,0,172450.04,1,0,1,0,1,0,0,0,0,0
8061,0.477,31,0,1,184061.17,0,0,1,1,0,1,0,0,1,1
8062,0.663,46,1,1,21038.58,1,1,0,0,1,0,0,1,0,0
8063,0.549,34,1,0,109538.35,0,1,0,1,1,0,1,0,0,1
8064,0.714,29,1,0,129192.55,0,0,1,1,0,1,0,0,1,1
8065,0.43,49,1,0,146516.86,1,1,0,1,0,0,0,0,0,0
8066,0.504,43,1,0,181430.91,0,1,0,1,1,0,0,0,0,1
8067,0.53,29,0,0,121451.21,0,0,0,0,1,0,0,0,1,1
8068,0.619,29,0,1,131712.51,0,1,0,1,1,0,0,1,0,0
8069,0.617,44,1,0,53294.17,0,1,0,1,0,1,0,1,0,1
8070,0.791,31,0,0,96546.55,0,1,0,1,0,0,0,0,0,0
8071,0.609,48,1,1,184524.65,1,0,0,1,0,0,0,0,0,1
8072,0.78,51,1,0,195259.31,1,1,0,1,1,0,0,0,0,0
8073,0.777,34,1,1,172618.52,0,1,0,0,1,0,0,1,0,0
8074,0.817,27,1,1,59259.44,0,1,0,0,0,1,0,0,0,0
8075,0.85,58,0,0,25899.21,1,0,0,1,0,1,1,0,0,0
8076,0.732,36,0,0,3749.0,1,0,0,0,0,1,0,0,1,0
8077,0.693,40,1,1,101918.96,0,0,0,1,1,0,0,0,0,0
8078,0.576,50,1,1,57802.62,0,0,0,0,0,1,0,0,1,1
8079,0.643,37,0,0,142454.77,0,0,0,1,1,0,0,0,1,1
8080,0.757,47,1,0,143829.54,0,0,0,1,0,0,0,0,0,0
8081,0.569,30,0,1,44114.88,0,1,0,1,1,0,0,0,0,0
8082,0.772,36,1,1,186948.35,0,0,1,1,0,0,0,0,0,0
8083,0.576,29,0,1,173629.78,0,1,0,1,0,1,0,0,0,0
8084,0.608,28,1,1,49133.45,0,1,0,1,1,0,0,1,0,0
8085,0.794,33,0,0,178122.71,0,0,0,1,0,0,0,0,1,1
8086,0.593,50,0,0,20893.61,0,0,0,1,1,0,1,0,0,0
8087,0.597,38,1,0,41303.29,0,0,1,1,0,0,0,0,1,1
8088,0.541,39,1,1,199808.1,1,1,0,0,0,1,0,0,0,0
8089,0.692,24,0,1,180490.53,0,1,0,1,0,0,0,0,0,0
8090,0.697,48,1,1,87400.53,0,0,0,0,0,0,0,0,1,1
8091,0.768,29,1,1,73686.75,0,0,0,1,0,0,0,1,0,1
8092,0.802,38,1,1,172497.73,0,0,0,1,0,0,0,0,0,0
8093,0.584,47,1,0,89286.29,0,0,0,1,1,0,0,0,1,1
8094,0.614,66,0,1,180082.7,0,0,1,1,0,0,0,0,1,1
8095,0.85,36,1,0,22102.25,1,1,0,0,1,0,0,0,0,0
8096,0.671,38,0,1,76068.95,0,0,0,0,1,0,0,0,0,0
8097,0.626,52,1,0,32159.46,1,0,0,0,0,0,0,0,1,1
8098,0.77,68,0,0,159557.28,1,0,0,0,0,0,1,0,0,0
8099,0.633,38,1,1,107673.35,0,0,0,1,0,0,0,1,0,1
8100,0.663,40,0,1,33607.72,0,0,0,1,1,0,1,0,0,0
8101,0.581,43,1,0,141035.65,1,1,0,0,1,0,0,1,0,1
8102,0.561,45,0,1,115719.08,0,1,0,0,0,0,1,0,0,1
8103,0.479,51,1,0,86128.21,1,1,0,1,0,0,0,0,0,1
8104,0.769,31,1,0,147668.64,0,0,0,0,1,0,0,0,0,1
8105,0.659,60,1,0,177480.45,1,0,1,1,0,0,0,0,1,0
8106,0.59,51,1,1,190937.09,0,0,1,0,0,1,0,1,0,1
8107,0.56,50,1,0,84531.79,0,0,0,1,0,0,0,0,1,1
8108,0.437,35,1,1,161133.4,0,1,0,1,1,0,0,0,0,1
8109,0.661,34,1,0,185555.63,0,0,0,0,0,0,0,0,1,1
8110,0.677,36,1,0,33075.24,0,1,0,0,0,1,0,1,0,0
8111,0.56,31,1,0,39806.75,0,0,0,0,0,0,0,0,0,0
8112,0.578,35,0,1,26389.92,0,0,0,0,0,0,0,0,1,1
8113,0.421,34,1,1,12162.76,0,0,1,1,1,0,0,1,0,0
8114,0.492,49,1,1,167237.94,0,1,0,0,0,0,1,0,0,1
8115,0.545,32,1,1,52067.37,0,0,0,0,1,0,0,0,1,1
8116,0.64,43,1,0,184006.36,1,1,0,0,0,1,0,1,0,0
8117,0.624,34,1,0,582.59,1,0,1,0,1,0,0,0,1,0
8118,0.577,28,1,0,143274.41,0,0,1,1,0,1,0,0,1,0
8119,0.704,31,1,1,54474.48,1,0,0,1,1,0,0,0,0,1
8120,0.523,45,1,1,121428.2,0,0,0,1,1,0,0,0,1,1
8121,0.793,35,1,1,79704.12,0,0,0,1,0,0,0,0,1,1
8122,0.564,53,1,1,41055.71,1,0,0,0,0,0,0,1,0,0
8123,0.711,33,0,0,41590.4,0,0,0,1,0,0,0,0,1,0
8124,0.791,33,0,0,54019.93,1,1,0,0,0,1,0,0,0,1
8125,0.629,38,1,0,76053.07,0,1,0,0,0,1,0,0,0,0
8126,0.729,39,1,1,184977.2,1,1,0,1,1,0,0,0,0,0
8127,0.651,35,1,0,127678.95,1,1,0,1,0,1,0,0,0,0
8128,0.695,39,1,1,1243.97,0,0,1,1,1,0,0,1,0,0
8129,0.847,31,1,1,76326.67,0,0,1,1,1,0,0,0,1,1
8130,0.704,47,1,1,145338.61,0,0,0,1,1,0,0,0,1,1
8131,0.613,33,1,1,57751.21,0,1,0,1,0,0,1,0,0,1
8132,0.692,29,0,0,138880.24,0,0,1,0,1,0,0,0,1,1
8133,0.72,34,1,1,136120.29,0,0,0,0,0,0,0,0,0,1
8134,0.577,41,1,1,167621.18,0,0,0,1,1,0,0,0,1,0
8135,0.71,24,1,0,173276.62,0,1,0,0,0,1,0,0,0,1
8136,0.716,38,1,1,99661.46,0,0,0,0,0,0,0,0,1,1
8137,0.41,33,0,0,66333.56,1,0,0,1,1,0,0,0,0,0
8138,0.584,36,1,1,70240.79,0,1,0,0,1,0,0,0,0,0
8139,0.792,30,1,1,113553.42,0,0,0,1,0,0,0,0,0,0
8140,0.605,36,0,1,690.84,0,0,0,0,1,0,0,0,1,0
8141,0.486,24,1,0,98802.76,0,0,1,1,0,0,0,0,1,0
8142,0.615,41,0,1,130661.95,0,0,0,1,1,0,0,0,0,0
8143,0.676,23,0,1,116378.82,0,0,0,1,0,0,0,0,0,0
8144,0.571,34,0,1,186052.15,0,0,0,1,0,0,0,1,0,1
8145,0.85,37,0,0,100101.06,0,0,0,0,0,1,0,0,1,0
8146,0.717,48,1,1,169952.82,0,0,0,1,0,1,0,0,0,0
8147,0.642,39,1,0,61792.76,1,1,0,0,0,1,0,0,0,0
8148,0.78,47,1,1,37973.13,0,0,1,1,0,1,0,1,0,0
8149,0.492,38,1,0,188974.81,0,1,0,0,0,1,0,1,0,1
8150,0.76,29,0,1,86334.64,0,1,0,1,1,0,0,0,0,1
8151,0.5,40,1,1,152845.99,0,0,1,1,0,0,0,1,0,0
8152,0.654,36,1,1,146652.11,0,0,1,0,0,0,0,0,1,1
8153,0.606,25,1,0,45482.04,1,0,1,0,0,0,0,0,0,1
8154,0.367,42,1,0,168816.73,1,0,1,1,1,0,0,1,0,0
8155,0.799,38,1,1,59297.34,0,0,1,1,0,0,0,0,1,1
8156,0.434,71,1,0,125848.88,0,1,0,1,0,1,0,0,0,0
8157,0.719,32,0,0,76264.27,0,0,1,0,0,1,0,0,1,0
8158,0.641,37,1,0,3939.87,0,0,0,0,0,0,0,0,1,1
8159,0.461,25,1,1,15306.29,0,0,1,0,1,0,0,0,1,1
8160,0.79,25,1,0,58214.79,0,1,0,0,1,0,1,0,0,0
8161,0.588,31,0,1,35877.03,0,0,0,1,1,0,0,1,0,1
8162,0.621,27,1,0,21254.06,0,0,0,1,1,0,0,0,0,0
8163,0.768,48,1,1,24533.89,1,1,0,1,0,0,0,0,0,0
8164,0.681,38,1,0,23531.5,0,0,1,1,0,0,0,1,0,1
8165,0.606,37,1,0,89099.18,0,0,1,1,0,1,1,0,0,1
8166,0.542,37,1,1,807.06,0,0,1,1,0,1,0,0,1,0
8167,0.713,24,1,1,121592.5,0,1,0,0,0,1,0,0,0,0
8168,0.597,33,1,1,4700.66,0,0,1,0,0,0,0,0,1,1
8169,0.635,27,1,0,161909.95,0,0,0,1,0,0,0,0,0,0
8170,0.599,61,0,1,90389.61,1,1,0,1,0,0,0,0,0,0
8171,0.496,44,1,0,2919.21,1,0,1,0,0,0,1,0,0,1
8172,0.759,31,1,1,99086.74,0,0,1,1,0,1,0,0,1,1
8173,0.757,31,1,0,163170.32,0,1,0,1,0,0,0,0,0,1
8174,0.564,31,1,1,72757.33,0,0,1,1,0,0,0,0,0,0
8175,0.561,22,1,0,73286.8,0,0,0,0,1,0,1,0,0,1
8176,0.702,40,0,1,146056.29,0,0,0,1,0,0,0,0,0,0
8177,0.678,40,0,0,167673.37,0,1,0,0,0,1,0,0,0,0
8178,0.707,46,1,1,146011.55,0,0,0,0,0,1,0,0,0,1
8179,0.61,27,0,1,103381.47,0,0,0,0,0,1,1,0,0,0
8180,0.744,42,1,1,83022.92,0,0,0,1,0,0,0,0,0,0
8181,0.598,28,0,1,46041.08,0,0,0,1,0,1,0,0,0,1
8182,0.562,36,0,1,182843.24,0,0,1,1,1,0,0,0,1,0
8183,0.621,59,1,1,171364.18,0,0,1,0,0,0,0,0,1,1
8184,0.659,50,1,0,183399.12,1,0,0,0,0,0,0,0,1,0
8185,0.722,40,0,1,152883.95,0,1,0,0,1,0,0,1,0,1
8186,0.606,39,1,0,50560.45,1,0,0,0,0,0,0,0,1,1
8187,0.603,39,1,0,54702.66,0,0,1,0,1,0,1,0,0,1
8188,0.506,59,1,0,78365.75,0,1,0,0,0,0,1,0,0,0
8189,0.715,21,1,0,68666.63,0,0,0,1,0,1,0,0,1,1
8190,0.69,47,1,0,151375.73,0,0,0,1,0,0,0,0,1,1
8191,0.644,40,1,1,19959.67,0,0,0,0,0,1,0,0,0,0
8192,0.589,36,1,0,26955.72,0,0,0,1,0,1,0,0,0,0
8193,0.592,66,1,1,76267.59,0,0,0,0,1,0,0,0,0,0
8194,0.632,42,1,0,100998.5,0,0,0,1,1,0,0,0,0,0
8195,0.577,59,0,1,191070.01,0,1,0,0,0,1,0,0,0,0
8196,0.588,30,0,0,176858.5,0,0,0,1,0,0,0,0,0,0
8197,0.617,54,1,1,45325.26,0,0,0,1,1,0,0,0,0,0
8198,0.668,36,1,0,190958.48,1,0,1,0,0,0,0,0,0,0
8199,0.81,32,0,1,78896.59,0,0,0,1,0,1,0,0,0,1
8200,0.767,47,1,0,121964.46,1,0,1,1,1,0,0,0,1,0
8201,0.718,49,0,1,11144.4,0,0,1,0,0,1,0,1,0,0
8202,0.589,27,1,0,144181.48,0,0,1,0,1,0,0,0,1,1
8203,0.778,33,1,1,32757.55,0,0,1,1,1,0,0,0,0,1
8204,0.724,34,1,0,80320.3,0,0,0,0,0,0,0,0,0,0
8205,0.477,39,1,0,185830.72,0,1,0,0,1,0,1,0,0,0
8206,0.58,34,1,1,160095.31,0,0,0,1,1,0,0,0,1,1
8207,0.566,63,1,1,52198.84,0,0,1,1,0,0,0,0,0,1
8208,0.711,29,1,0,31811.44,0,0,0,0,0,0,0,0,0,1
8209,0.706,32,1,1,104181.78,0,1,0,1,1,0,0,1,0,1
8210,0.703,31,1,1,67667.19,0,0,1,1,1,0,0,0,1,1
8211,0.679,39,1,1,193974.47,0,1,0,1,0,0,0,0,0,1
8212,0.603,32,1,0,198055.94,1,0,0,1,0,1,0,0,1,0
8213,0.598,34,0,1,43249.67,0,0,1,1,0,0,0,0,0,0
8214,0.836,32,1,0,55218.02,0,1,0,0,1,0,0,0,0,1
8215,0.687,61,1,0,131305.37,1,0,0,0,0,1,0,1,0,0
8216,0.704,41,1,1,43117.1,0,1,0,1,1,0,0,0,0,1
8217,0.605,75,0,1,186655.11,0,1,0,1,0,0,0,1,0,0
8218,0.516,40,0,1,33266.29,0,0,0,0,0,1,0,0,1,1
8219,0.572,39,1,1,555.28,0,0,0,0,0,0,0,0,1,1
8220,0.557,42,1,0,150944.31,1,0,0,1,1,0,1,0,0,0
8221,0.443,59,1,0,72846.58,1,1,0,1,1,0,0,0,0,0
8222,0.604,25,1,1,35279.74,0,1,0,1,0,1,1,0,0,0
8223,0.483,27,1,1,2101.89,0,0,0,1,0,0,0,1,0,0
8224,0.702,50,0,0,94949.84,0,0,0,1,0,0,0,0,1,1
8225,0.67,57,1,0,99061.75,1,0,1,0,0,0,1,0,0,1
8226,0.804,38,1,0,74692.06,0,0,1,0,0,0,0,0,0,0
8227,0.85,30,1,0,116692.8,0,0,0,0,0,0,0,0,1,1
8228,0.554,39,1,0,32824.15,0,0,0,0,0,1,1,0,0,0
8229,0.588,37,1,0,139607.61,0,1,0,0,0,1,0,1,0,1
8230,0.758,32,1,1,115525.13,0,1,0,1,1,0,1,0,0,1
8231,0.787,43,1,0,20955.03,1,1,0,1,0,0,0,0,0,0
8232,0.582,25,1,0,52341.15,0,0,1,1,0,1,0,0,0,1
8233,0.633,33,1,1,159813.18,0,0,1,0,1,0,0,1,0,0
8234,0.766,47,1,0,169935.46,1,1,0,1,0,1,0,0,0,0
8235,0.564,37,1,1,146033.52,0,0,1,1,0,1,0,0,0,0
